ID_Registro,ID_Condominio,Tipo_Registro,ID_Morador,Nome_Morador,Unidade,Descricao,Data_Criacao,Data_Resolucao,Tempo_Resolucao_Horas,Custo_Estimado,Tipo_Manutencao
14994,7ae0abaf-2a80-449f-b116-d0f5462a1057,Manutencao,,,,Manutencao preventiva em área comum,,,,2797.81,Preventiva
14995,7fd9e383-5585-4b72-a376-046c645fbc55,Ocorrencia,383619bf-85b4-47e8-a726-3355f8f6c3d3,Matteo Lopes,20.0,Reclamação Segurança,2024-08-06 15:00:53,2024-08-07 04:48:07.603931,13.79,,
14996,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Ocorrencia,60371a16-f3ba-4d70-b91d-731c5e79d7ae,Ravy da Mata,19.0,Sugestao Melhoria,2024-12-03 06:08:56,2024-12-04 07:57:21.763921,25.81,,
14997,a6351593-4a2a-4d70-9384-39029662dcc9,Manutencao,,,,Manutencao preventiva em área comum,,,,8746.21,Preventiva
14998,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Manutencao,,,,Manutencao corretiva em área comum,,,,7274.15,Corretiva
14999,878f982d-a145-47e6-a668-a11e623ba01b,Manutencao,,,,Manutencao preventiva em área comum,,,,6220.67,Preventiva
15000,6e726857-07dc-453a-a8fc-4ab9031612b1,Manutencao,,,,Manutencao preventiva em área comum,,,,9161.73,Preventiva
15001,f0b62a3b-49ea-4fd6-882b-150134824b98,Ocorrencia,b3fd5b46-7d20-41a5-91b5-fd431b45a693,Ana Clara Gomes,104.0,Aluguel De Churrasqueira,2024-12-11 13:01:03,2024-12-11 19:33:48.932235,6.55,,
15002,7a21daf7-fd38-471c-a514-336ebcd8d394,Manutencao,,,,Manutencao corretiva em área comum,,,,9627.23,Corretiva
15003,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Ocorrencia,79dea7e3-6035-478c-ba6b-c012dfd7f619,Ágatha Abreu,111.0,Aluguel De Salão De Festas,2024-02-19 06:18:24,2024-02-19 07:39:51.945159,1.36,,
15004,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Manutencao,,,,Manutencao preventiva em área comum,,,,504.59,Preventiva
15005,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Ocorrencia,382ec238-1377-4fcc-a8b9-8ddac0a431e3,Sra. Isadora Correia,44.0,Pedido Reparo Area Comum,2023-08-19 02:40:58,2023-08-20 07:47:35.730131,29.11,,
15006,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Ocorrencia,9a5b7f13-2961-4d7f-94ee-98d9716c05b5,Dra. Olívia Martins,59.0,Outros,2023-08-29 21:58:24,2023-08-31 02:29:20.097174,28.52,,
15007,2417cdac-063f-4b98-8adc-d27fc5106bda,Manutencao,,,,Manutencao preventiva em área comum,,,,1554.51,Preventiva
15008,adcf053b-b285-4a2a-baf4-567e5e133405,Manutencao,,,,Manutencao preventiva em área comum,,,,8300.59,Preventiva
15009,be7155e3-a916-4734-b72a-e2d43acc9d8b,Manutencao,,,,Manutencao preventiva em área comum,,,,8960.84,Preventiva
15010,2f122b81-3864-4350-a531-6d526f45f20e,Manutencao,,,,Manutencao preventiva em área comum,,,,5184.14,Preventiva
15011,2417cdac-063f-4b98-8adc-d27fc5106bda,Manutencao,,,,Manutencao preventiva em área comum,,,,2430.89,Preventiva
15012,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Ocorrencia,16acec46-8354-4445-983b-6446602229ba,Lorena Peixoto,58.0,Outros,2024-06-17 23:52:35,2024-06-20 14:28:07.050787,62.59,,
15013,878f982d-a145-47e6-a668-a11e623ba01b,Ocorrencia,87586728-8a0e-42f0-a355-c6b1c65aab70,Hadassa Alves,65.0,Problema Vazamento,2023-03-30 08:28:01,2023-04-01 07:43:54.529959,47.26,,
15014,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Ocorrencia,e0c45356-289a-4068-b1df-4a5a327ed8ca,Rafaela Pereira,15.0,Sugestao Melhoria,2025-06-06 18:31:26,2025-06-07 15:34:18.366008,21.05,,
15015,4b318b08-c374-4caf-b794-97f73f2d302d,Manutencao,,,,Manutencao preventiva em área comum,,,,8653.81,Preventiva
15016,09484f1e-1fc9-488c-9051-5c02294f520a,Ocorrencia,e327d554-7437-42f7-8813-717091197320,Sr. Pedro Lucas Brito,114.0,Sugestao Melhoria,2025-06-15 21:13:03,2025-06-17 04:06:52.302788,30.9,,
15017,ff2d33bd-23b2-42c1-8f81-6638923db54d,Ocorrencia,0035b7ec-ca6f-47b9-8a4c-456ccca4d366,Ana Lívia Campos,36.0,Pedido Reparo Area Comum,2023-02-22 20:55:02,2023-02-27 21:55:03.576501,121.0,,
15018,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Manutencao,,,,Manutencao preventiva em área comum,,,,6064.37,Preventiva
15019,ff2d33bd-23b2-42c1-8f81-6638923db54d,Ocorrencia,43213819-3374-4634-a457-44b9761e7226,Thiago Rios,67.0,Aluguel De Churrasqueira,2025-03-09 10:20:19,2025-03-09 15:31:16.175634,5.18,,
15020,7ae0abaf-2a80-449f-b116-d0f5462a1057,Manutencao,,,,Manutencao corretiva em área comum,,,,8276.49,Corretiva
15021,4b318b08-c374-4caf-b794-97f73f2d302d,Manutencao,,,,Manutencao corretiva em área comum,,,,4946.63,Corretiva
15022,adcf053b-b285-4a2a-baf4-567e5e133405,Ocorrencia,a6e75c0d-2deb-4e44-844a-04338624aedd,Srta. Antonella Nogueira,35.0,Outros,2023-06-15 22:51:50,2023-06-16 10:19:50.099246,11.47,,
15023,a6351593-4a2a-4d70-9384-39029662dcc9,Ocorrencia,5913fc4f-5425-4585-9e40-32e4cd5368d0,Theodoro Rocha,9.0,Outros,2023-03-28 07:46:04,2023-03-28 11:36:57.611133,3.85,,
15024,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Ocorrencia,7fe3c8b0-71e9-41b7-bd94-9fec4534b802,Rafaela Albuquerque,44.0,Pedido Reparo Area Comum,2023-02-17 08:07:58,2023-02-23 16:10:19.499277,152.04,,
15025,f0b62a3b-49ea-4fd6-882b-150134824b98,Manutencao,,,,Manutencao preventiva em área comum,,,,2011.39,Preventiva
15026,7a21daf7-fd38-471c-a514-336ebcd8d394,Manutencao,,,,Manutencao preventiva em área comum,,,,8142.87,Preventiva
15027,5b89677d-d555-419b-8d65-72b587eac14f,Manutencao,,,,Manutencao corretiva em área comum,,,,4519.14,Corretiva
15028,8c304bf1-67fc-4c63-b8ca-60329d25df09,Ocorrencia,c4e2fa51-f5c2-43a9-bb1a-6b77cd8661c0,Laura Abreu,149.0,Aluguel De Churrasqueira,2024-06-01 16:02:55,2024-06-01 18:42:25.735600,2.66,,
15029,1c62a233-ac32-4dcd-9453-71aee0e73760,Ocorrencia,320c7fb1-d338-4a9d-b740-f917a87c805b,Caleb Rezende,15.0,Reclamação Segurança,2024-10-19 22:52:26,2024-10-20 04:20:49.695968,5.47,,
15030,2f122b81-3864-4350-a531-6d526f45f20e,Ocorrencia,b22784ea-d613-4185-855e-9ece3f2ae1eb,Luiz Henrique Carvalho,161.0,Reclamacao Barulho,2023-12-10 00:03:23,2023-12-11 19:45:45.836784,43.71,,
15031,2417cdac-063f-4b98-8adc-d27fc5106bda,Manutencao,,,,Manutencao corretiva em área comum,,,,3850.37,Corretiva
15032,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Ocorrencia,e028e4ef-cea8-4ffe-be9b-01f0d54a9122,Oliver Rocha,107.0,Reclamação Segurança,2025-04-28 13:43:33,2025-04-29 04:23:57.065989,14.67,,
15033,adcf053b-b285-4a2a-baf4-567e5e133405,Ocorrencia,f871535a-2528-4ab7-8edf-5fcc7454b0af,Sofia Pereira,18.0,Reclamacao Barulho,2024-03-31 00:34:42,2024-03-31 21:55:13.956461,21.34,,
15034,14060d70-6024-4716-8a1b-84f78703bf43,Ocorrencia,79cb4de4-a61c-4d48-88b9-a40908cee9d7,Théo Fogaça,38.0,Outros,2023-05-07 12:16:27,2023-05-07 14:12:00.675237,1.93,,
15035,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,6da8993b-c188-4e60-8c0c-164f177cb4a8,Ágatha da Rocha,35.0,Sugestao Melhoria,2024-04-27 13:24:23,2024-04-27 17:50:16.926371,4.43,,
15036,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Ocorrencia,67a1a959-28f0-443d-b4ab-0c4eb8ff777a,Lucas Gabriel Gomes,120.0,Aluguel De Churrasqueira,2023-09-21 14:46:11,2023-09-22 01:57:50.414580,11.19,,
15037,0567bae3-1cdc-430c-be11-50e095cb9432,Manutencao,,,,Manutencao preventiva em área comum,,,,4522.98,Preventiva
15038,adcf053b-b285-4a2a-baf4-567e5e133405,Ocorrencia,fafdfbc7-1e8f-4b98-a791-d1361a6f82eb,Erick Brito,7.0,Aluguel De Salão De Festas,2025-03-16 04:43:14,2025-03-16 15:32:27.149110,10.82,,
15039,83428d4e-6dc2-4efc-b4d7-143589f87946,Manutencao,,,,Manutencao corretiva em área comum,,,,1851.98,Corretiva
15040,09484f1e-1fc9-488c-9051-5c02294f520a,Ocorrencia,ed870c01-d585-4b6a-9e58-b9cacc703ac4,Luiz Henrique Cavalcante,41.0,Problema Vazamento,2024-02-09 04:21:08,2024-02-13 12:25:15.072570,104.07,,
15041,7ae0abaf-2a80-449f-b116-d0f5462a1057,Manutencao,,,,Manutencao preventiva em área comum,,,,7525.94,Preventiva
15042,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Manutencao,,,,Manutencao corretiva em área comum,,,,9093.52,Corretiva
15043,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Manutencao,,,,Manutencao corretiva em área comum,,,,2073.45,Corretiva
15044,be7155e3-a916-4734-b72a-e2d43acc9d8b,Manutencao,,,,Manutencao preventiva em área comum,,,,6629.77,Preventiva
15045,be7155e3-a916-4734-b72a-e2d43acc9d8b,Manutencao,,,,Manutencao corretiva em área comum,,,,2483.57,Corretiva
15046,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Manutencao,,,,Manutencao preventiva em área comum,,,,5718.86,Preventiva
15047,adcf053b-b285-4a2a-baf4-567e5e133405,Ocorrencia,f3c4b419-3572-4a00-ae04-e3b8f77b7214,Ana Luiza Silveira,24.0,Aluguel De Churrasqueira,2023-10-10 07:40:03,2023-10-10 21:16:36.364313,13.61,,
15048,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Ocorrencia,1e7cc710-224c-40b8-b058-1b9fe53c18aa,Antonella Vargas,74.0,Reclamacao Barulho,2023-08-05 10:02:59,2023-08-07 04:37:47.011897,42.58,,
15049,d7450181-3b8b-4d1d-9200-84a710e44b85,Ocorrencia,8e0b3624-7410-4ffa-8c6b-0b26a02b273e,Vitor Hugo Pimenta,108.0,Reclamacao Barulho,2023-12-06 20:39:13,2023-12-07 21:26:41.413384,24.79,,
15050,dc6aaba2-39be-4d03-9f73-fa22638d7209,Ocorrencia,b8fcc346-9ddc-4b40-8b95-7ecf57a4df69,Murilo Pinto,12.0,Aluguel De Salão De Festas,2025-02-14 19:16:17,2025-02-15 03:26:57.987618,8.18,,
15051,7ae0abaf-2a80-449f-b116-d0f5462a1057,Ocorrencia,5f64d4df-cbb8-44ae-83ac-ed17a4751694,Olívia Teixeira,106.0,Problema Vazamento,2024-03-26 20:38:40,2024-03-29 20:31:02.413086,71.87,,
15052,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Ocorrencia,4e77880d-89bc-4639-8fe0-6a12c313fa07,Ravi das Neves,94.0,Sugestao Melhoria,2023-07-12 22:10:55,2023-07-15 15:14:49.559009,65.07,,
15053,0567bae3-1cdc-430c-be11-50e095cb9432,Manutencao,,,,Manutencao corretiva em área comum,,,,1744.13,Corretiva
15054,6e726857-07dc-453a-a8fc-4ab9031612b1,Ocorrencia,7d090120-ed29-44f6-be5f-003345f882a0,Srta. Lorena Melo,52.0,Reclamação Segurança,2025-07-28 14:32:50,2025-07-28 21:33:23.026702,7.01,,
15055,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Manutencao,,,,Manutencao preventiva em área comum,,,,3601.52,Preventiva
15056,d7450181-3b8b-4d1d-9200-84a710e44b85,Manutencao,,,,Manutencao preventiva em área comum,,,,3782.96,Preventiva
15057,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Ocorrencia,b5a59ccb-a2d6-4bea-be2c-05b85179c2c5,José Guerra,52.0,Pedido Reparo Area Comum,2023-01-24 07:17:01,2023-01-25 08:07:15.952172,24.84,,
15058,86fc046d-8195-4a8b-9cd2-8d850f101f63,Manutencao,,,,Manutencao preventiva em área comum,,,,5163.78,Preventiva
15059,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,2b96f9aa-fb3a-48e8-8ce6-8839634b9f66,Ravi Novais,109.0,Sugestao Melhoria,2024-03-01 12:40:09,2024-03-03 19:34:06.037567,54.9,,
15060,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Manutencao,,,,Manutencao corretiva em área comum,,,,8504.18,Corretiva
15061,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Manutencao,,,,Manutencao corretiva em área comum,,,,7612.49,Corretiva
15062,ca70cd5c-98e5-420b-817e-0d9154f63967,Manutencao,,,,Manutencao preventiva em área comum,,,,6882.79,Preventiva
15063,837a214a-f24e-46f2-856f-9331ff876072,Manutencao,,,,Manutencao preventiva em área comum,,,,5906.97,Preventiva
15064,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Manutencao,,,,Manutencao preventiva em área comum,,,,9260.34,Preventiva
15065,7ae0abaf-2a80-449f-b116-d0f5462a1057,Manutencao,,,,Manutencao corretiva em área comum,,,,3372.95,Corretiva
15066,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Manutencao,,,,Manutencao preventiva em área comum,,,,2913.67,Preventiva
15067,be7155e3-a916-4734-b72a-e2d43acc9d8b,Manutencao,,,,Manutencao preventiva em área comum,,,,6156.71,Preventiva
15068,7fd9e383-5585-4b72-a376-046c645fbc55,Manutencao,,,,Manutencao preventiva em área comum,,,,8070.38,Preventiva
15069,7fd9e383-5585-4b72-a376-046c645fbc55,Manutencao,,,,Manutencao preventiva em área comum,,,,7607.98,Preventiva
15070,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Ocorrencia,0405dc06-12be-41ce-8fea-5493c4f5eaa8,Olívia Novaes,105.0,Aluguel De Salão De Festas,2024-02-17 08:31:46,2024-02-17 17:36:59.643109,9.09,,
15071,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Ocorrencia,1b17250a-0c71-4101-b003-a02a54fe0847,Juliana Pires,78.0,Aluguel De Salão De Festas,2023-03-23 13:25:55,2023-03-23 22:01:12.906017,8.59,,
15072,7fd9e383-5585-4b72-a376-046c645fbc55,Manutencao,,,,Manutencao preventiva em área comum,,,,4924.26,Preventiva
15073,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Ocorrencia,d5b68880-8a2d-40a7-941b-1157b58aff1b,Ana Laura Macedo,101.0,Problema Vazamento,2025-01-20 23:20:33,2025-01-25 15:37:18.421005,112.28,,
15074,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Manutencao,,,,Manutencao preventiva em área comum,,,,2873.59,Preventiva
15075,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Manutencao,,,,Manutencao corretiva em área comum,,,,2281.06,Corretiva
15076,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Ocorrencia,1366210f-d88d-4b09-a36d-fd012094454d,Luana Macedo,121.0,Pedido Reparo Area Comum,2025-04-16 06:13:44,2025-04-19 14:07:07.730426,79.89,,
15077,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Ocorrencia,f45de4fa-9968-40a2-b4ca-545b526fc334,Sr. Caio Novais,120.0,Aluguel De Salão De Festas,2024-06-27 09:10:40,2024-06-27 14:07:35.951929,4.95,,
15078,5b89677d-d555-419b-8d65-72b587eac14f,Manutencao,,,,Manutencao preventiva em área comum,,,,5313.23,Preventiva
15079,86fc046d-8195-4a8b-9cd2-8d850f101f63,Ocorrencia,3b96fee7-f83d-47c5-904c-0c33bbd4347b,Augusto Oliveira,3.0,Aluguel De Salão De Festas,2025-05-21 17:02:56,2025-05-21 21:03:31.926184,4.01,,
15080,d7450181-3b8b-4d1d-9200-84a710e44b85,Manutencao,,,,Manutencao corretiva em área comum,,,,9084.93,Corretiva
15081,25a3f974-4936-4e14-b233-c91f488a52e7,Ocorrencia,1a3adb60-1a43-4a3e-bb8a-1b03f48502e1,Srta. Lara da Cruz,29.0,Sugestao Melhoria,2023-05-06 20:57:23,2023-05-08 02:42:26.999114,29.75,,
15082,adcf053b-b285-4a2a-baf4-567e5e133405,Manutencao,,,,Manutencao corretiva em área comum,,,,6263.09,Corretiva
15083,837a214a-f24e-46f2-856f-9331ff876072,Manutencao,,,,Manutencao preventiva em área comum,,,,3273.76,Preventiva
15084,7ae0abaf-2a80-449f-b116-d0f5462a1057,Manutencao,,,,Manutencao preventiva em área comum,,,,7667.83,Preventiva
15085,e18129c5-8829-4b7b-a394-407ca6d24c88,Ocorrencia,23d733bb-0d04-4e52-8640-1b12c969c08f,Joana Freitas,15.0,Aluguel De Salão De Festas,2024-05-14 15:38:58,2024-05-15 01:17:56.074081,9.65,,
15086,adcf053b-b285-4a2a-baf4-567e5e133405,Ocorrencia,634ca4a8-8577-4d3f-8960-94a1bdc091cd,Agatha Cassiano,14.0,Outros,2023-05-26 17:41:29,2023-05-27 23:26:53.900847,29.76,,
15087,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Ocorrencia,be5debbe-1076-464e-b946-bd198e319380,Ester Peixoto,146.0,Aluguel De Churrasqueira,2024-01-28 02:44:16,2024-01-28 17:03:18.865865,14.32,,
15088,7ae0abaf-2a80-449f-b116-d0f5462a1057,Manutencao,,,,Manutencao corretiva em área comum,,,,3977.9,Corretiva
15089,4b318b08-c374-4caf-b794-97f73f2d302d,Manutencao,,,,Manutencao preventiva em área comum,,,,9185.49,Preventiva
15090,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Manutencao,,,,Manutencao preventiva em área comum,,,,6853.56,Preventiva
15091,be7155e3-a916-4734-b72a-e2d43acc9d8b,Manutencao,,,,Manutencao preventiva em área comum,,,,9094.29,Preventiva
15092,0567bae3-1cdc-430c-be11-50e095cb9432,Ocorrencia,4d66059e-a4b8-475b-bd1e-e62fa8df5494,Davi Lucca Pereira,14.0,Outros,2024-04-20 18:29:13,2024-04-22 19:25:40.262936,48.94,,
15093,ff2d33bd-23b2-42c1-8f81-6638923db54d,Ocorrencia,4dd34920-d5ae-4277-a583-92c62dec52df,Davi Luiz Costela,46.0,Reclamacao Barulho,2023-10-22 08:26:56,2023-10-23 04:45:25.183152,20.31,,
15094,6e726857-07dc-453a-a8fc-4ab9031612b1,Manutencao,,,,Manutencao corretiva em área comum,,,,7267.29,Corretiva
15095,d343d050-ee12-4179-8176-16bb5946afc3,Ocorrencia,36e2599f-5e6e-4d19-b031-d86bc3d78eea,Júlia Porto,22.0,Reclamacao Barulho,2024-11-19 23:01:02,2024-11-21 06:08:49.179096,31.13,,
15096,14060d70-6024-4716-8a1b-84f78703bf43,Manutencao,,,,Manutencao preventiva em área comum,,,,2344.77,Preventiva
15097,2f122b81-3864-4350-a531-6d526f45f20e,Manutencao,,,,Manutencao preventiva em área comum,,,,2012.44,Preventiva
15098,09484f1e-1fc9-488c-9051-5c02294f520a,Manutencao,,,,Manutencao corretiva em área comum,,,,9428.33,Corretiva
15099,f0b62a3b-49ea-4fd6-882b-150134824b98,Ocorrencia,1c0d5cc8-e2c4-466c-aa28-4e5de90d49ea,Davi Luiz Aragão,91.0,Aluguel De Churrasqueira,2023-10-28 14:01:34,2023-10-28 16:36:16.807549,2.58,,
15100,878f982d-a145-47e6-a668-a11e623ba01b,Manutencao,,,,Manutencao preventiva em área comum,,,,3167.25,Preventiva
15101,be7155e3-a916-4734-b72a-e2d43acc9d8b,Ocorrencia,1713fa87-7213-4b94-aa25-5bb2a6b1898c,Benjamim Lopes,124.0,Problema Vazamento,2024-11-03 15:07:12,2024-11-07 12:48:36.883203,93.69,,
15102,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Manutencao,,,,Manutencao corretiva em área comum,,,,3731.94,Corretiva
15103,fe70fdf9-c1b4-4e50-b178-362214db3064,Manutencao,,,,Manutencao preventiva em área comum,,,,4884.13,Preventiva
15104,dc6aaba2-39be-4d03-9f73-fa22638d7209,Ocorrencia,0e2f95bb-2315-4150-9594-2452659d3c6e,Dra. Maria Luiza Silva,94.0,Reclamacao Barulho,2023-07-04 18:58:32,2023-07-06 04:44:46.466210,33.77,,
15105,5b89677d-d555-419b-8d65-72b587eac14f,Manutencao,,,,Manutencao preventiva em área comum,,,,9631.47,Preventiva
15106,6e726857-07dc-453a-a8fc-4ab9031612b1,Ocorrencia,4efd5f9f-1c2f-4725-9449-f697a72b8c0f,Sara Fonseca,28.0,Pedido Reparo Area Comum,2024-09-17 03:41:53,2024-09-20 14:29:56.020115,82.8,,
15107,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Ocorrencia,0563a9e1-ae81-4503-b64e-ebc0ce80427e,Nina Vargas,94.0,Pedido Reparo Area Comum,2023-09-23 20:47:19,2023-09-26 07:44:40.102512,58.96,,
15108,fe70fdf9-c1b4-4e50-b178-362214db3064,Ocorrencia,03955fe3-29d7-4c4c-b816-d84b6f72a396,Maria Pastor,9.0,Outros,2024-11-29 11:03:18,2024-12-01 23:34:54.217281,60.53,,
15109,dc6aaba2-39be-4d03-9f73-fa22638d7209,Ocorrencia,4ff3a334-c8ff-48e4-bd2b-62ae640068ae,Sr. Matheus Caldeira,30.0,Sugestao Melhoria,2023-08-17 04:30:17,2023-08-19 09:04:40.490954,52.57,,
15110,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Manutencao,,,,Manutencao preventiva em área comum,,,,6755.01,Preventiva
15111,ff2d33bd-23b2-42c1-8f81-6638923db54d,Ocorrencia,f7f2bde9-ca52-488a-bbf7-43d43b4857f2,Sr. Diego Silveira,57.0,Reclamacao Barulho,2023-01-18 22:34:01,2023-01-20 10:31:58.305105,35.97,,
15112,1c62a233-ac32-4dcd-9453-71aee0e73760,Ocorrencia,22191a50-c4c6-4a0b-b55f-2db668a70281,Maria Helena Santos,7.0,Sugestao Melhoria,2024-09-09 09:34:34,2024-09-10 12:07:54.542162,26.56,,
15113,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Ocorrencia,a4231827-62a5-4e09-a954-54e822734723,Davi Silveira,102.0,Aluguel De Churrasqueira,2023-05-24 08:18:32,2023-05-24 17:13:16.237918,8.91,,
15114,8202ccf4-a9d7-4275-b005-8c1f59996c30,Manutencao,,,,Manutencao preventiva em área comum,,,,851.5,Preventiva
15115,7ae0abaf-2a80-449f-b116-d0f5462a1057,Ocorrencia,d77d9ae3-2399-4046-89ce-eb245feded19,Daniela Rezende,49.0,Reclamacao Barulho,2023-06-21 04:31:58,2023-06-22 06:30:06.246845,25.97,,
15116,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Ocorrencia,1616b7ab-e3d9-4f71-b5a0-98bfbea29e78,Pietro Porto,34.0,Outros,2025-04-23 10:24:09,2025-04-24 19:24:15.887498,33.0,,
15117,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Ocorrencia,a754ffd6-ab92-4128-a2da-0795e54cbb91,Alícia Ribeiro,20.0,Reclamacao Barulho,2023-08-04 08:36:40,2023-08-05 01:32:43.038350,16.93,,
15118,7fd9e383-5585-4b72-a376-046c645fbc55,Ocorrencia,b8627d0c-4f21-41a7-96ca-6e68911de0e0,João Gabriel Correia,119.0,Problema Vazamento,2024-08-21 02:13:26,2024-08-24 17:52:24.739112,87.65,,
15119,adcf053b-b285-4a2a-baf4-567e5e133405,Ocorrencia,43cd306a-cc61-45ea-a596-028f37cb5e0d,Thomas Pereira,15.0,Outros,2023-09-24 11:48:59,2023-09-27 00:05:50.898279,60.28,,
15120,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Manutencao,,,,Manutencao preventiva em área comum,,,,1488.68,Preventiva
15121,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Manutencao,,,,Manutencao preventiva em área comum,,,,7821.37,Preventiva
15122,dc6aaba2-39be-4d03-9f73-fa22638d7209,Ocorrencia,f139c3fe-1a44-485b-a327-d7480d974363,Lívia Oliveira,166.0,Pedido Reparo Area Comum,2024-08-26 00:12:39,2024-08-30 18:16:29.788340,114.06,,
15123,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Ocorrencia,95068c29-2d78-47f3-9741-34f5c7d00044,Isaac Silveira,18.0,Pedido Reparo Area Comum,2023-04-18 20:49:35,2023-04-21 02:24:47.655679,53.59,,
15124,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Manutencao,,,,Manutencao corretiva em área comum,,,,4887.11,Corretiva
15125,e18129c5-8829-4b7b-a394-407ca6d24c88,Manutencao,,,,Manutencao corretiva em área comum,,,,1985.84,Corretiva
15126,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Ocorrencia,f0de299c-8541-4665-9711-f8bb705819ee,Pedro Miguel da Mota,9.0,Aluguel De Churrasqueira,2023-10-17 19:31:49,2023-10-17 20:23:16.572841,0.86,,
15127,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Manutencao,,,,Manutencao preventiva em área comum,,,,8407.42,Preventiva
15128,7ae0abaf-2a80-449f-b116-d0f5462a1057,Ocorrencia,d7c9bb10-f993-4cdf-808e-b8ab51a8b5ae,Catarina da Conceição,99.0,Outros,2023-09-23 04:13:14,2023-09-25 13:17:46.791650,57.08,,
15129,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Ocorrencia,e646878d-606f-4d95-8ec0-972f82b9b45b,Isaac Peixoto,104.0,Sugestao Melhoria,2023-06-25 05:37:35,2023-06-27 20:49:53.690001,63.21,,
15130,ca70cd5c-98e5-420b-817e-0d9154f63967,Ocorrencia,924489c9-3883-45e9-9a5a-6f42e388a817,Paulo Monteiro,27.0,Pedido Reparo Area Comum,2024-04-28 09:46:00,2024-05-03 07:26:02.659121,117.67,,
15131,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Ocorrencia,37129adb-3d27-495e-ad1a-8b11fd11d283,Beatriz Montenegro,96.0,Aluguel De Churrasqueira,2024-02-10 10:43:19,2024-02-10 11:35:34.256850,0.87,,
15132,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Manutencao,,,,Manutencao preventiva em área comum,,,,1417.23,Preventiva
15133,be7155e3-a916-4734-b72a-e2d43acc9d8b,Ocorrencia,da9b7e3b-ba69-400c-9e29-f51166f8ec1c,Marina Vieira,110.0,Sugestao Melhoria,2025-01-06 10:43:01,2025-01-06 19:35:58.696066,8.88,,
15134,837a214a-f24e-46f2-856f-9331ff876072,Ocorrencia,c62edd48-2ce1-42fd-a06e-b62ba0aba557,Amanda Araújo,54.0,Sugestao Melhoria,2025-01-07 23:23:05,2025-01-08 09:41:49.008885,10.31,,
15135,d7450181-3b8b-4d1d-9200-84a710e44b85,Ocorrencia,3929434a-9d0e-474f-bcfc-b15c29868753,Sr. Lorenzo Peixoto,21.0,Aluguel De Churrasqueira,2025-04-28 07:05:59,2025-04-28 15:41:03.577496,8.58,,
15136,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Manutencao,,,,Manutencao preventiva em área comum,,,,654.92,Preventiva
15137,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Manutencao,,,,Manutencao corretiva em área comum,,,,8166.56,Corretiva
